OPDATE,VESSEL,CRUISE,SERIAL,PORT,STATIONDEPTH,FLOWSTART,FLOWEND,DISTANCEPARM,TOTALCOUNT,ITIS,REFNAME
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,91,58485,Kellicottia
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,118,85257,Copepoda or copepods
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,132,59417,Conochilus
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,35,59434,Collotheca
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,8,59270,Polyarthra
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,1,59167,Ascomorpha
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,11,59175,Gastropus
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,18,59255,Synchaeta
15-Jul-17,88,6,451,356,46,418542,419250,0.01451,81,81338,Dreissena
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,145,85257,Copepoda or copepods
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,20,59417,Conochilus
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,5,59434,Collotheca
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,4,59270,Polyarthra
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,3,59167,Ascomorpha
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,11,59175,Gastropus
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,273,59255,Synchaeta
20-Jul-17,88,6,536,326,46,32580,33134,0.01451,6,81338,Dreissena
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,73,85257,Copepoda or copepods
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,326,59417,Conochilus
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,7,59434,Collotheca
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,5,59270,Polyarthra
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,5,59167,Ascomorpha
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,2,59255,Synchaeta
21-Jul-17,88,6,546,326,18,129688,130048,0.01451,42,81338,Dreissena
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,113,85257,Copepoda or copepods
23-Jul-17,88,6,588,320,18,413662,414085,0.01451,1,59074,Trichocerca
23-Jul-17,88,6,588,320,18,413662,414085,0.01451,228,81338,Dreissena
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,18,85257,Copepoda or copepods
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,762,59417,Conochilus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,14,59434,Collotheca
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,5,58348,Keratella
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,4,59270,Polyarthra
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,17,59175,Gastropus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,25,59255,Synchaeta
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,3,59235,Asplanchna
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,22,58485,Kellicottia
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,55,81338,Dreissena
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,347,85257,Copepoda or copepods
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,11,59417,Conochilus
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,2,59434,Collotheca
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,1,59270,Polyarthra
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,32,59175,Gastropus
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,117,59255,Synchaeta
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,1,59282,Ploesoma
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,6,81338,Dreissena
24-Jul-17,88,6,607,305,82,466925,467897,0.01451,193,85257,Copepoda or copepods
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,22,58485,Kellicottia
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,34,59282,Ploesoma
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,1,59074,Trichocerca
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,43,81338,Dreissena
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,37,85257,Copepoda or copepods
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,831,59417,Conochilus
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,6,59434,Collotheca
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,2,59270,Polyarthra
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,1,59167,Ascomorpha
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,1,59175,Gastropus
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,30,59255,Synchaeta
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,16,58485,Kellicottia
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,15,59282,Ploesoma
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,41,81338,Dreissena
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,453,85257,Copepoda or copepods
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,31,59417,Conochilus
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,2,59434,Collotheca
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,7,58348,Keratella
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,10,59270,Polyarthra
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,3,59175,Gastropus
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,15,59255,Synchaeta
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,3,59235,Asplanchna
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,32,58485,Kellicottia
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,55,81338,Dreissena
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,93,85257,Copepoda or copepods
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,229,59417,Conochilus
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,6,59434,Collotheca
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,1,58348,Keratella
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,8,59270,Polyarthra
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,2,59167,Ascomorpha
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,2,59175,Gastropus
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,11,59255,Synchaeta
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,37,58485,Kellicottia
9-Jul-17,88,6,350,364,46,738445,739402,0.01451,179,81338,Dreissena
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,104,85257,Copepoda or copepods
10-Jul-17,88,6,361,364,18,838365,838788,0.01451,225,59417,Conochilus
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,31,88530,Cyclopoida or cyclopoids
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,13,85258,Calanoida or calanoids
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,3,85375,Senecella  calanoides
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,1,85775,Limnocalanus macrurus
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,1,85375,Senecella  calanoides
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,263,85257,Copepoda or copepods
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,51,59417,Conochilus
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,87,59255,Synchaeta
17-Jul-17,88,6,479,330,46,587700,588642,0.01451,25,81338,Dreissena
18-Jul-17,88,6,489,330,18,707013,707494,0.01451,121,85257,Copepoda or copepods
18-Jul-17,88,6,489,330,18,707013,707494,0.01451,55,59417,Conochilus
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,7,59434,Collotheca
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,1,59167,Ascomorpha
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,15,59175,Gastropus
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,8,58485,Kellicottia
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,1,59282,Ploesoma
12-Jul-17,88,6,407,360,46,158587,159556,0.01451,206,81338,Dreissena
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,171,85257,Copepoda or copepods
18-Jul-17,88,6,507,330,82,793310,794195,0.01451,23,59434,Collotheca
18-Jul-17,88,6,507,330,82,793310,794195,0.01451,30,59175,Gastropus
18-Jul-17,88,6,507,330,82,793310,794195,0.01451,115,59255,Synchaeta
18-Jul-17,88,6,507,330,82,793310,794195,0.01451,3,81338,Dreissena
25-Jul-17,88,6,620,305,46,620407,621206,0.01451,75,85257,Copepoda or copepods
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,4,58348,Keratella
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,14,59270,Polyarthra
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,17,59175,Gastropus
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,19,59255,Synchaeta
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,91,58485,Kellicottia
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,3,59434,Collotheca
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,3,59270,Polyarthra
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,16,59175,Gastropus
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,35,59255,Synchaeta
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,5,59282,Ploesoma
21-Jul-17,88,6,563,320,68,221816,222543,0.01451,55,81338,Dreissena
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,5,58348,Keratella
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,17,59175,Gastropus
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,25,59255,Synchaeta
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,22,58485,Kellicottia
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,7,58348,Keratella
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,10,59270,Polyarthra
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,3,59175,Gastropus
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,15,59255,Synchaeta
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,3,59235,Asplanchna
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,32,58485,Kellicottia
17-Jun-17,37,4,129,384,46,286974,287410,0.01482,55,81338,Dreissena
25-Apr-17,88,1,103,360,82,238343,239341,0.01531,272,85257,Copepoda or copepods
25-Apr-17,88,1,103,360,82,238343,239341,0.01531,1,58485,Kellicottia
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,17,85258,Calanoida or calanoids
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,127,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,10,83957,Holopedium gibberum
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,12,88789,Diacyclops thomasi
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,66,85258,Calanoida or calanoids
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,8,85375,Senecella  calanoides
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,1,85775,Limnocalanus macrurus
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,8,85841,Leptodiaptomus minutus
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,4,88530,Cyclopoida or cyclopoids
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,5,88692,Mesocyclops edax
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,1,83936,Bosmina
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,364,85257,Copepoda or copepods
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,2,59434,Collotheca
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,1,59270,Polyarthra
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,2,59255,Synchaeta
13-Jun-17,36,2,254,360,82,212965,213509,0.01316,4,81338,Dreissena
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,43,85839,Leptodiaptomus ashlandi
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,14,83957,Holopedium gibberum
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,19,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,101,85258,Calanoida or calanoids
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,6,85775,Limnocalanus macrurus
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,11,88789,Diacyclops thomasi
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,6,88692,Mesocyclops edax
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,3,88530,Cyclopoida or cyclopoids
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,1,684624,Bythotrephes longimanus or spiny water flea
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,734,85257,Copepoda or copepods
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,13,85775,Limnocalanus macrurus
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,277,85258,Calanoida or calanoids
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,49,85839,Leptodiaptomus ashlandi
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,66,85258,Calanoida or calanoids
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,14,88692,Mesocyclops edax
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,45,85841,Leptodiaptomus minutus
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,19,83957,Holopedium gibberum
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,3,88789,Diacyclops thomasi
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,32,88530,Cyclopoida or cyclopoids
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,3,85839,Leptodiaptomus ashlandi
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,8,83936,Bosmina
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,17,85858,Epischura lacustris
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,1,85858,Epischura lacustris
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,3,88745,Tropocyclops prasinus mexicanus
26-Jul-17,88,6,631,305,18,721650,721927,0.01451,12,684624,Bythotrephes longimanus or spiny water flea
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,157,85258,Calanoida or calanoids
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,46,88530,Cyclopoida or cyclopoids
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,21,85841,Leptodiaptomus minutus
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,127,666962,Leptodiaptomus sicilis
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,118,85841,Leptodiaptomus minutus
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,63,85839,Leptodiaptomus ashlandi
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,3,85775,Limnocalanus macrurus
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,6,88789,Diacyclops thomasi
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,2,85375,Senecella  calanoides
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,1,59175,Gastropus
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,234,85257,Copepoda or copepods
24-Apr-17,88,1,90,364,82,127804,128787,0.01531,3,59270,Polyarthra
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,47,85839,Leptodiaptomus ashlandi
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,13,85258,Calanoida or calanoids
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,71,666962,Leptodiaptomus sicilis
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,31,88530,Cyclopoida or cyclopoids
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,1,85375,Senecella  calanoides
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,78,85841,Leptodiaptomus minutus
13-Jun-17,36,2,253,360,82,212517,212965,0.01316,734,85257,Copepoda or copepods
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,117,85258,Calanoida or calanoids
24-Jul-17,88,6,606,305,82,466224,466922,0.01451,18,88530,Cyclopoida or cyclopoids
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,49,85839,Leptodiaptomus ashlandi
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,4,83957,Holopedium gibberum
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,66,85841,Leptodiaptomus minutus
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,15,88789,Diacyclops thomasi
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,1,85775,Limnocalanus macrurus
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,19,88692,Mesocyclops edax
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,7,85858,Epischura lacustris
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,25,666962,Leptodiaptomus sicilis
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,1,88530,Cyclopoida or cyclopoids
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,714,85257,Copepoda or copepods
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,3,59417,Conochilus
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,5,59434,Collotheca
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,2,58348,Keratella
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,196,85257,Copepoda or copepods
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,2,59270,Polyarthra
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,1,58396,Notholca
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,49,85839,Leptodiaptomus ashlandi
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,90,85841,Leptodiaptomus minutus
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,79,666962,Leptodiaptomus sicilis
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,12,85258,Calanoida or calanoids
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,2,85775,Limnocalanus macrurus
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,37,88530,Cyclopoida or cyclopoids
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,1,85375,Senecella  calanoides
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,1,88789,Diacyclops thomasi
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,4,85375,Senecella  calanoides
26-Apr-17,88,1,117,360,46,365806,366433,0.01531,1,83974,Alona
25-Apr-17,88,1,104,360,82,239342,240191,0.01531,337,85257,Copepoda or copepods
23-Apr-17,88,1,65,364,46,954351,954932,0.01531,5,88789,Diacyclops thomasi
23-Apr-17,88,1,65,364,46,954351,954932,0.01531,15,85258,Calanoida or calanoids
23-Apr-17,88,1,65,364,46,954351,954932,0.01531,103,85841,Leptodiaptomus minutus
23-Apr-17,88,1,65,364,46,954351,954932,0.01531,103,85841,Leptodiaptomus minutus
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,2,58348,Keratella
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,3,59270,Polyarthra
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,2,59255,Synchaeta
12-Jun-17,36,2,222,356,82,182385,182917,0.01316,126,81338,Dreissena
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,154,85841,Leptodiaptomus minutus
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,17,85839,Leptodiaptomus ashlandi
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,2,83936,Bosmina
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,5,88530,Cyclopoida or cyclopoids
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,10,666962,Leptodiaptomus sicilis
10-May-17,36,1,88,320,18,844238,844649,0.01531,14,85258,Calanoida or calanoids
10-May-17,36,1,88,320,18,844238,844649,0.01531,4,88692,Mesocyclops edax
10-May-17,36,1,88,320,18,844238,844649,0.01531,2,83877,Daphnia galeata mendotae
10-May-17,36,1,88,320,18,844238,844649,0.01531,7,85775,Limnocalanus macrurus
10-May-17,36,1,88,320,18,844238,844649,0.01531,4,88789,Diacyclops thomasi
10-May-17,36,1,88,320,18,844238,844649,0.01531,1,86110,Harpacticoida or harpacticoids
10-May-17,36,1,88,320,18,844238,844649,0.01531,2,684624,Bythotrephes longimanus or spiny water flea
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,56,88530,Cyclopoida or cyclopoids
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,119,83936,Bosmina
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,51,85258,Calanoida or calanoids
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,36,85858,Epischura lacustris
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,7,85841,Leptodiaptomus minutus
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,5,85858,Epischura lacustris
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,12,85845,Skistodiaptomus oregonensis
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,12,85845,Skistodiaptomus oregonensis
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,1,85839,Leptodiaptomus ashlandi
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,5,88745,Tropocyclops prasinus mexicanus
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,3,88789,Diacyclops thomasi
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,21,85841,Leptodiaptomus minutus
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,20,83936,Bosmina
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,4,88789,Diacyclops thomasi
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,20,83936,Bosmina
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,1,88692,Mesocyclops edax
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,1,666962,Leptodiaptomus sicilis
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,5,684624,Bythotrephes longimanus or spiny water flea
25-Jul-17,88,6,621,305,46,621208,622059,0.01451,33,684624,Bythotrephes longimanus or spiny water flea
11-May-17,36,1,120,326,18,856395,856617,0.01531,209,85841,Leptodiaptomus minutus
11-May-17,36,1,120,326,18,856395,856617,0.01531,24,85839,Leptodiaptomus ashlandi
11-May-17,36,1,120,326,18,856395,856617,0.01531,6,88789,Diacyclops thomasi
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,78,85841,Leptodiaptomus minutus
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,4,85375,Senecella  calanoides
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,1,85775,Limnocalanus macrurus
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,4,88789,Diacyclops thomasi
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,258,85257,Copepoda or copepods
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,3,59270,Polyarthra
24-Apr-17,88,1,89,364,82,125986,126737,0.01531,1,59255,Synchaeta
24-Apr-17,88,1,77,364,18,45867,46091,0.01531,1,88789,Diacyclops thomasi
24-Apr-17,88,1,77,364,18,45867,46091,0.01531,39,85839,Leptodiaptomus ashlandi
24-Apr-17,88,1,77,364,18,45867,46091,0.01531,64,85841,Leptodiaptomus minutus
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,3,88789,Diacyclops thomasi
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,1,83879,Daphnia retrocurva
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,11,684624,Bythotrephes longimanus or spiny water flea
15-Jun-17,37,4,88,388,18,23565,24061,0.01482,1,83972,Leptodora kindtii
10-May-17,36,1,79,320,46,839384,839999,0.01531,86,85841,Leptodiaptomus minutus
10-May-17,36,1,79,320,46,839384,839999,0.01531,15,85258,Calanoida or calanoids
10-May-17,36,1,79,320,46,839384,839999,0.01531,35,85839,Leptodiaptomus ashlandi
10-May-17,36,1,79,320,46,839384,839999,0.01531,7,88530,Cyclopoida or cyclopoids
10-May-17,36,1,79,320,46,839384,839999,0.01531,53,666962,Leptodiaptomus sicilis
10-May-17,36,1,79,320,46,839384,839999,0.01531,2,85775,Limnocalanus macrurus
10-May-17,36,1,79,320,46,839384,839999,0.01531,1,83936,Bosmina
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,10,666962,Leptodiaptomus sicilis
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,8,88789,Diacyclops thomasi
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,8,85858,Epischura lacustris
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,2,68422,Oligochaeta or oligochaetes or worms
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,572,85257,Copepoda or copepods
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,1,59417,Conochilus
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,1,59175,Gastropus
12-Jun-17,36,2,213,330,18,178508,178921,0.01316,5,59255,Synchaeta
