"","OP_DATE","VESSEL","CRUISE","SERIAL","PORT","STATION_DEPTH","FLOW_START","FLOW_END","DISTANCE_PARM","TOD","STRAT_MIN","STRAT_MAX","SUB_SAMPLE","SAMPLE_VOLUME","ALIQUOT_VOLUME","TOTAL_COUNT","ITIS","REF_NAME","LIFE_STAGE","LIFE_STAGE_NAME"
"210","16-Jun-17",37,4,105,388,46,148348,148941,0.01482,3,0,20,"S",500,1,695,202422,"Plantae or plant",18,"pollen"
"211","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,227,85257,"Copepoda or copepods",1,"nauplius"
"212","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,4,59417,"Conochilus",8,"adult"
"213","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,1,59434,"Collotheca",8,"adult"
"214","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,2,58348,"Keratella",8,"adult"
"215","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,2,59270,"Polyarthra",8,"adult"
"216","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,4,59255,"Synchaeta",8,"adult"
"217","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,1,59235,"Asplanchna",8,"adult"
"218","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,4,58485,"Kellicottia",8,"adult"
"219","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,16,81338,"Dreissena",6,"veliger"
"220","14-Jun-17",36,2,293,364,46,295828,296515,0.01316,2,0,20,"S",250,1,223,202422,"Plantae or plant",18,"pollen"
"221","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,12,59434,"Collotheca",8,"adult"
"222","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,12,59270,"Polyarthra",8,"adult"
"223","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,4,59167,"Ascomorpha",8,"adult"
"224","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,7,59175,"Gastropus",8,"adult"
"225","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,15,59255,"Synchaeta",8,"adult"
"226","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,5,59282,"Ploesoma",8,"adult"
"227","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,182,85257,"Copepoda or copepods",1,"nauplius"
"228","18-Jul-17",88,6,489,330,18,707013,707494,0.01451,3,0,10,"S",200,2,439,81338,"Dreissena",6,"veliger"
"229","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,48,85257,"Copepoda or copepods",1,"nauplius"
"230","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,232,59417,"Conochilus",8,"adult"
"231","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,9,59434,"Collotheca",8,"adult"
"232","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,10,59270,"Polyarthra",8,"adult"
"233","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,1,59175,"Gastropus",8,"adult"
"234","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,59,59255,"Synchaeta",8,"adult"
"235","18-Jul-17",88,6,506,330,82,792589,793310,0.01451,3,0,20,"S",500,1,36,81338,"Dreissena",6,"veliger"
"236","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,331,85257,"Copepoda or copepods",1,"nauplius"
"237","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,11,59417,"Conochilus",8,"adult"
"238","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,23,59434,"Collotheca",8,"adult"
"239","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,2,59270,"Polyarthra",8,"adult"
"240","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,30,59175,"Gastropus",8,"adult"
"241","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,115,59255,"Synchaeta",8,"adult"
"242","18-Jul-17",88,6,507,330,82,793310,794195,0.01451,NA,20,40,"S",400,1,3,81338,"Dreissena",6,"veliger"
"243","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,75,85257,"Copepoda or copepods",1,"nauplius"
"244","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,9,59417,"Conochilus",8,"adult"
"245","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,4,59434,"Collotheca",8,"adult"
"246","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,1,58348,"Keratella",8,"adult"
"247","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,2,59270,"Polyarthra",8,"adult"
"248","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,7,59255,"Synchaeta",8,"adult"
"249","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,7,58485,"Kellicottia",8,"adult"
"250","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,26,81338,"Dreissena",6,"veliger"
"251","14-Jun-17",36,2,294,364,46,296515,297048,0.01316,2,20,35,"S",30,1,364,202422,"Plantae or plant",18,"pollen"
"252","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,249,85257,"Copepoda or copepods",1,"nauplius"
"253","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,19,59417,"Conochilus",8,"adult"
"254","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,4,59434,"Collotheca",8,"adult"
"255","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,8,58348,"Keratella",8,"adult"
"256","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,9,59270,"Polyarthra",8,"adult"
"257","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,1,59175,"Gastropus",8,"adult"
"258","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,26,59255,"Synchaeta",8,"adult"
"259","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,1,59235,"Asplanchna",8,"adult"
"260","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,32,58485,"Kellicottia",8,"adult"
"261","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,142,81338,"Dreissena",6,"veliger"
"262","14-Jun-17",36,2,303,364,18,307951,308224,0.01316,1,0,7,"S",100,1,200,202422,"Plantae or plant",18,"pollen"
"263","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,31,59417,"Conochilus",8,"adult"
"264","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,183,85257,"Copepoda or copepods",1,"nauplius"
"265","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,21,59417,"Conochilus",8,"adult"
"266","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,3,59270,"Polyarthra",8,"adult"
"267","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,2,59175,"Gastropus",8,"adult"
"268","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,13,59255,"Synchaeta",8,"adult"
"269","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,40,59417,"Conochilus",8,"adult"
"270","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,21,59434,"Collotheca",8,"adult"
"271","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,9,59270,"Polyarthra",8,"adult"
"272","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,5,59175,"Gastropus",8,"adult"
"273","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,14,59255,"Synchaeta",8,"adult"
"274","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,40,81338,"Dreissena",6,"veliger"
"275","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,301,85257,"Copepoda or copepods",1,"nauplius"
"276","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,3,59434,"Collotheca",8,"adult"
"277","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,2,59270,"Polyarthra",8,"adult"
"278","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,6,59175,"Gastropus",8,"adult"
"279","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,4,59255,"Synchaeta",8,"adult"
"280","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,1,58485,"Kellicottia",8,"adult"
"281","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,4,81338,"Dreissena",6,"veliger"
"282","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,58,85257,"Copepoda or copepods",1,"nauplius"
"283","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,459,59417,"Conochilus",8,"adult"
"284","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,9,59434,"Collotheca",8,"adult"
"285","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,19,59434,"Collotheca",8,"adult"
"286","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,7,59270,"Polyarthra",8,"adult"
"287","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,1,59167,"Ascomorpha",8,"adult"
"288","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,6,59175,"Gastropus",8,"adult"
"289","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,2,59255,"Synchaeta",8,"adult"
"290","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,6,58485,"Kellicottia",8,"adult"
"291","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,9,81338,"Dreissena",6,"veliger"
"292","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,12,59235,"Asplanchna",8,"adult"
"293","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,10,58485,"Kellicottia",8,"adult"
"294","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,330,81338,"Dreissena",6,"veliger"
"295","13-Jun-17",37,4,62,305,18,875434,875908,0.01482,3,0,10,"S",300,2,575,202422,"Plantae or plant",18,"pollen"
"296","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,221,85257,"Copepoda or copepods",1,"nauplius"
"297","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,2,59417,"Conochilus",8,"adult"
"298","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,1,59434,"Collotheca",8,"adult"
"299","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,2,59270,"Polyarthra",8,"adult"
"300","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,1,59175,"Gastropus",8,"adult"
"301","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,1,59235,"Asplanchna",8,"adult"
"302","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,13,58485,"Kellicottia",8,"adult"
"303","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,1,59282,"Ploesoma",8,"adult"
"304","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,155,81338,"Dreissena",6,"veliger"
"305","14-Jun-17",37,4,75,305,46,992694,993641,0.01482,3,0,20,"S",500,1,239,202422,"Plantae or plant",18,"pollen"
"306","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,212,85257,"Copepoda or copepods",1,"nauplius"
"307","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,8,59270,"Polyarthra",8,"adult"
"308","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,1,59167,"Ascomorpha",8,"adult"
"309","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,18,59175,"Gastropus",8,"adult"
"310","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,7,59255,"Synchaeta",8,"adult"
"311","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,1,59282,"Ploesoma",8,"adult"
"312","19-Jul-17",88,6,521,326,73,926104,926764,0.01451,3,0,20,"S",500,1,25,81338,"Dreissena",6,"veliger"
"313","19-Jul-17",88,6,522,326,73,926770,927629,0.01451,3,20,40,"S",200,1,291,85257,"Copepoda or copepods",1,"nauplius"
"314","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,1,58348,"Keratella",8,"adult"
"315","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,12,59255,"Synchaeta",8,"adult"
"316","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,1,58485,"Kellicottia",8,"adult"
"317","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,1,59282,"Ploesoma",8,"adult"
"318","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,47,81338,"Dreissena",6,"veliger"
"319","14-Jun-17",37,4,76,305,46,993642,994248,0.01482,3,20,35,"S",150,2,438,202422,"Plantae or plant",18,"pollen"
"320","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,1250,59417,"Conochilus",8,"adult"
"321","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,14,59434,"Collotheca",8,"adult"
"322","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,2,58348,"Keratella",8,"adult"
"323","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,8,59270,"Polyarthra",8,"adult"
"324","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,2,59167,"Ascomorpha",8,"adult"
"325","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,6,59175,"Gastropus",8,"adult"
"326","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,82,59255,"Synchaeta",8,"adult"
"327","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,20,58485,"Kellicottia",8,"adult"
"328","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,20,59282,"Ploesoma",8,"adult"
"329","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,1,58747,"Monostyla",8,"adult"
"330","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,49,81338,"Dreissena",6,"veliger"
"331","25-Jul-17",88,6,620,305,46,620407,621206,0.01451,3,0,20,"S",400,1,1,202422,"Plantae or plant",18,"pollen"
"332","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,69,85257,"Copepoda or copepods",1,"nauplius"
"333","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,813,59417,"Conochilus",8,"adult"
"334","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,11,59434,"Collotheca",8,"adult"
"335","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,4,58348,"Keratella",8,"adult"
"336","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,14,59270,"Polyarthra",8,"adult"
"337","15-Jun-17",37,4,88,388,18,23565,24061,0.01482,3,0,10,"S",400,1,1,59074,"Trichocerca",8,"adult"
"338","15-Jun-17",37,4,88,388,18,23565,24061,0.01482,3,0,10,"S",400,1,10,81338,"Dreissena",6,"veliger"
"339","15-Jun-17",37,4,88,388,18,23565,24061,0.01482,3,0,10,"S",400,1,821,202422,"Plantae or plant",18,"pollen"
"340","10-May-17",36,1,79,320,46,839384,839999,0.01531,1,20,35,"S",35,1,303,85257,"Copepoda or copepods",1,"nauplius"
"341","10-May-17",36,1,79,320,46,839384,839999,0.01531,1,20,35,"S",35,1,1,58485,"Kellicottia",8,"adult"
"342","10-May-17",36,1,79,320,46,839384,839999,0.01531,1,20,35,"S",35,1,38,202422,"Plantae or plant",18,"pollen"
"343","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"S",40,1,304,85257,"Copepoda or copepods",1,"nauplius"
"344","8-May-17",36,1,7,305,82,79559,80028,0.01531,3,0,20,"S",40,1,13,58485,"Kellicottia",8,"adult"
"345","9-Jul-17",88,6,351,364,46,739404,740342,0.01451,3,20,35,"S",150,1,56,202422,"Plantae or plant",18,"pollen"
"346","10-Jul-17",88,6,361,364,18,838365,838788,0.01451,3,0,10,"S",150,1,10,202422,"Plantae or plant",18,"pollen"
"347","10-Jul-17",88,6,378,364,82,901346,902121,0.01451,3,0,20,"S",250,1,22,202422,"Plantae or plant",18,"pollen"
"348","10-Jul-17",88,6,379,364,82,902126,903344,0.01451,3,20,40,"S",200,1,40,202422,"Plantae or plant",18,"pollen"
"349","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,17,59175,"Gastropus",8,"adult"
"350","25-Jul-17",88,6,621,305,46,621208,622059,0.01451,3,20,35,"S",500,1,19,59255,"Synchaeta",8,"adult"
"351","11-Jul-17",88,6,393,360,82,28167,28956,0.01451,3,0,20,"S",300,1,21,202422,"Plantae or plant",18,"pollen"
"352","11-Jul-17",88,6,394,360,82,28950,29930,0.01451,3,20,40,"S",200,1,8,202422,"Plantae or plant",18,"pollen"
"353","12-Jul-17",88,6,407,360,46,158587,159556,0.01451,3,0,20,"S",300,1,7,202422,"Plantae or plant",18,"pollen"
"354","12-Jul-17",88,6,408,360,46,159557,160840,0.01451,3,20,35,"S",300,1,2,202422,"Plantae or plant",18,"pollen"
"355","14-Jul-17",88,6,435,356,82,309808,310813,0.01451,3,0,20,"S",300,1,55,202422,"Plantae or plant",18,"pollen"
"356","14-Jul-17",88,6,436,356,82,320315,321595,0.01451,3,20,40,"S",150,1,12,202422,"Plantae or plant",18,"pollen"
"357","15-Jul-17",88,6,450,356,46,417684,418540,0.01451,3,20,35,"S",200,1,15,202422,"Plantae or plant",18,"pollen"
"358","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,4,202422,"Plantae or plant",18,"pollen"
"359","17-Jul-17",88,6,478,330,46,586939,587692,0.01451,3,0,20,"S",300,1,9,202422,"Plantae or plant",18,"pollen"
"360","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,118,85257,"Copepoda or copepods",1,"nauplius"
"361","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,132,59417,"Conochilus",8,"adult"
"362","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,35,59434,"Collotheca",8,"adult"
"363","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,8,59270,"Polyarthra",8,"adult"
"364","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,1,59167,"Ascomorpha",8,"adult"
"365","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,11,59175,"Gastropus",8,"adult"
"366","15-Jul-17",88,6,451,356,46,418542,419250,0.01451,3,0,20,"S",300,1,18,59255,"Synchaeta",8,"adult"
"367","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,145,85257,"Copepoda or copepods",1,"nauplius"
"368","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,20,59417,"Conochilus",8,"adult"
"369","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,5,59434,"Collotheca",8,"adult"
"370","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,4,59270,"Polyarthra",8,"adult"
"371","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,3,59167,"Ascomorpha",8,"adult"
"372","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,11,59175,"Gastropus",8,"adult"
"373","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,273,59255,"Synchaeta",8,"adult"
"374","20-Jul-17",88,6,536,326,46,32580,33134,0.01451,3,20,35,"S",300,1,6,81338,"Dreissena",6,"veliger"
"375","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,73,85257,"Copepoda or copepods",1,"nauplius"
"376","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,326,59417,"Conochilus",8,"adult"
"377","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,7,59434,"Collotheca",8,"adult"
"378","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,5,59270,"Polyarthra",8,"adult"
"379","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,5,59167,"Ascomorpha",8,"adult"
"380","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,2,59255,"Synchaeta",8,"adult"
"381","21-Jul-17",88,6,546,326,18,129688,130048,0.01451,3,0,10,"S",400,1,42,81338,"Dreissena",6,"veliger"
"382","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"S",500,1,1,59074,"Trichocerca",8,"adult"
"383","23-Jul-17",88,6,588,320,18,413662,414085,0.01451,3,0,10,"S",500,1,228,81338,"Dreissena",6,"veliger"
"384","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,18,85257,"Copepoda or copepods",1,"nauplius"
"385","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,762,59417,"Conochilus",8,"adult"
"386","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,14,59434,"Collotheca",8,"adult"
"387","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,5,58348,"Keratella",8,"adult"
"388","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,4,59270,"Polyarthra",8,"adult"
"389","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,17,59175,"Gastropus",8,"adult"
"390","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,25,59255,"Synchaeta",8,"adult"
"391","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,3,59235,"Asplanchna",8,"adult"
"392","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,22,58485,"Kellicottia",8,"adult"
"393","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,347,85257,"Copepoda or copepods",1,"nauplius"
"394","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,11,59417,"Conochilus",8,"adult"
"395","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,2,59434,"Collotheca",8,"adult"
"396","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,1,59270,"Polyarthra",8,"adult"
"397","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,32,59175,"Gastropus",8,"adult"
"398","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,117,59255,"Synchaeta",8,"adult"
"399","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,1,59282,"Ploesoma",8,"adult"
"400","21-Jul-17",88,6,564,320,68,222554,223542,0.01451,3,20,40,"S",300,1,6,81338,"Dreissena",6,"veliger"
"401","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,34,59282,"Ploesoma",8,"adult"
"402","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,1,59074,"Trichocerca",8,"adult"
"403","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,43,81338,"Dreissena",6,"veliger"
"404","24-Jul-17",88,6,606,305,82,466224,466922,0.01451,1,0,20,"S",500,1,3,202422,"Plantae or plant",18,"pollen"
"405","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,831,59417,"Conochilus",8,"adult"
"406","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,6,59434,"Collotheca",8,"adult"
"407","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,2,59270,"Polyarthra",8,"adult"
"408","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,1,59167,"Ascomorpha",8,"adult"
"409","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,1,59175,"Gastropus",8,"adult"
"410","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,30,59255,"Synchaeta",8,"adult"
"411","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,16,58485,"Kellicottia",8,"adult"
"412","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,15,59282,"Ploesoma",8,"adult"
"413","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,41,81338,"Dreissena",6,"veliger"
"414","26-Jul-17",88,6,631,305,18,721650,721927,0.01451,3,0,10,"S",400,1,3,202422,"Plantae or plant",18,"pollen"
"415","17-Jun-17",37,4,129,384,46,286974,287410,0.01482,3,0,20,"S",400,1,453,85257,"Copepoda or copepods",1,"nauplius"
"416","17-Jun-17",37,4,129,384,46,286974,287410,0.01482,3,0,20,"S",400,1,31,59417,"Conochilus",8,"adult"
"417","17-Jun-17",37,4,129,384,46,286974,287410,0.01482,3,0,20,"S",400,1,2,59434,"Collotheca",8,"adult"
